,Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s]
1565,10.11.2015 10:25:00,2,0,166,3.62,4194304,874512,20.85,0,16,54,12,19
1566,10.11.2015 10:30:00,2,0,180,3.93,4194304,1134559,27.05,0,14,54,181,27
1567,10.11.2015 10:35:00,2,0,175,3.82,4194304,1143367,27.26,0,18,54,47,64
1568,10.11.2015 10:40:00,2,0,162,3.54,4194304,939105,22.39,0,15,54,10,26
1569,10.11.2015 10:45:00,2,0,161,3.5,4194304,972659,23.19,0,14,54,16,49
1570,10.11.2015 10:50:00,2,0,153,3.33,4194304,888773,21.19,0,15,54,1,11
1571,10.11.2015 10:55:00,2,0,159,3.47,4194304,941621,22.45,0,16,54,12,46
1572,10.11.2015 11:00:00,2,0,152,3.33,4194304,863607,20.59,0,13,54,2,15
1573,10.11.2015 11:05:00,2,0,152,3.31,4194304,981048,23.39,0,16,54,2,11
1574,10.11.2015 11:10:00,2,0,152,3.33,4194304,871996,20.79,0,14,54,2,11
1575,10.11.2015 11:15:00,2,0,148,3.22,4194304,888773,21.19,0,14,54,2,11
1576,10.11.2015 11:20:00,2,0,152,3.31,4194304,922327,21.99,0,15,54,2,11
1577,10.11.2015 11:25:00,2,0,152,3.33,4194304,922327,21.99,0,15,54,7,14
1578,10.11.2015 11:30:00,2,0,160,3.49,4194304,1123654,26.79,0,13,54,2,11
1579,10.11.2015 11:35:00,2,0,160,3.5,4194304,1154272,27.52,0,16,54,12,46
1580,10.11.2015 11:40:00,2,0,150,3.28,4194304,975176,23.25,0,15,54,2,11
1581,10.11.2015 11:45:00,2,0,152,3.32,4194304,897162,21.39,0,15,54,10,30
1582,10.11.2015 11:50:00,2,0,152,3.32,4194304,824181,19.65,0,15,54,2,11
1583,10.11.2015 11:55:00,2,0,153,3.34,4194304,941621,22.45,0,16,54,2,18
1584,10.11.2015 12:00:00,2,0,160,3.5,4194304,905550,21.59,0,14,54,7,19
1585,10.11.2015 12:05:00,2,0,172,3.76,4194304,1123654,26.79,0,18,54,31,58
1586,10.11.2015 12:10:00,2,0,152,3.32,4194304,1056545,25.19,0,15,54,2,11
1587,10.11.2015 12:15:00,2,0,153,3.35,4194304,1056545,25.19,0,15,54,21,20
1588,10.11.2015 12:20:00,2,0,153,3.33,4194304,930716,22.19,0,14,54,2,18
1589,10.11.2015 12:25:00,2,0,160,3.5,4194304,1073322,25.59,0,17,54,18,48
1590,10.11.2015 12:30:00,2,0,161,3.5,4194304,1142948,27.25,0,14,54,2,11
1591,10.11.2015 12:35:00,2,0,158,3.46,4194304,1120718,26.72,0,16,54,12,46
1592,10.11.2015 12:40:00,2,0,152,3.31,4194304,916455,21.85,0,15,54,2,12
1593,10.11.2015 12:45:00,2,0,158,3.45,4194304,1117782,26.65,0,14,54,12,46
1594,10.11.2015 12:50:00,2,0,152,3.31,4194304,927780,22.12,0,14,54,2,11
1595,10.11.2015 12:55:00,2,0,159,3.48,4194304,1017538,24.26,0,16,54,12,46
1596,10.11.2015 13:00:00,2,0,152,3.33,4194304,981048,23.39,0,13,54,2,11
1597,10.11.2015 13:05:00,2,0,163,3.54,4194304,1134979,27.06,0,16,54,13,68
1598,10.11.2015 13:10:00,2,0,160,3.48,4194304,997825,23.79,0,16,54,5,24
1599,10.11.2015 13:15:00,2,0,173,3.77,4194304,1056545,25.19,0,15,54,24,64
1600,10.11.2015 13:20:00,2,0,155,3.38,4194304,978112,23.32,0,16,54,2,12
1601,10.11.2015 13:25:00,2,0,152,3.33,4194304,913939,21.79,0,14,54,2,11
1602,10.11.2015 13:30:00,2,0,183,3.99,4194304,1106877,26.39,0,14,54,24,28
1603,10.11.2015 13:35:00,2,0,151,3.3,4194304,1048157,24.99,0,15,54,1,14
1604,10.11.2015 13:40:00,2,0,153,3.35,4194304,880384,20.99,0,14,54,10,14
1605,10.11.2015 13:45:00,2,0,157,3.42,4194304,1031379,24.59,0,14,54,12,46
1606,10.11.2015 13:50:00,2,0,153,3.35,4194304,955882,22.79,0,16,54,12,19
1607,10.11.2015 13:55:00,2,0,150,3.27,4194304,880384,20.99,0,14,54,2,11
1608,10.11.2015 14:00:00,2,0,150,3.27,4194304,947493,22.59,0,13,54,2,11
1609,10.11.2015 14:05:00,2,0,159,3.46,4194304,969723,23.12,0,16,54,4,18
1610,10.11.2015 14:10:00,2,0,165,3.61,4194304,1081711,25.79,0,15,54,7,27
1611,10.11.2015 14:15:00,2,0,175,3.82,4194304,1154272,27.52,0,15,54,33,63
1612,10.11.2015 14:20:00,2,0,171,3.73,4194304,1092616,26.05,0,16,54,10,23
1613,10.11.2015 14:25:00,2,0,163,3.57,4194304,966787,23.05,0,16,54,13,19
1614,10.11.2015 14:30:00,2,0,192,4.19,4194304,1244031,29.66,0,15,54,17,39
1615,10.11.2015 14:35:00,2,0,154,3.35,4194304,1221381,29.12,0,16,54,2,11
1616,10.11.2015 14:40:00,2,0,153,3.34,4194304,902614,21.52,0,15,54,2,26
1617,10.11.2015 14:45:00,2,0,152,3.32,4194304,922327,21.99,0,14,54,2,22
1618,10.11.2015 14:50:00,2,0,182,3.98,4194304,1059062,25.25,0,17,54,84,58
1619,10.11.2015 14:55:00,2,0,211,4.61,4194304,1142948,27.25,0,16,54,63,56
1620,10.11.2015 15:00:00,2,0,179,3.9,4194304,1000761,23.86,0,16,54,19,36
1621,10.11.2015 15:05:00,2,0,162,3.53,4194304,994889,23.72,0,17,54,13,53
1622,10.11.2015 15:10:00,2,0,171,3.73,4194304,897162,21.39,0,16,54,22,33
1623,10.11.2015 15:15:00,2,0,167,3.64,4194304,947493,22.59,0,15,54,8,22
1624,10.11.2015 15:20:00,2,0,156,3.42,4194304,964270,22.99,0,16,54,2,16
1625,10.11.2015 15:25:00,2,0,214,4.68,4194304,1081711,25.79,0,17,54,43,88
1626,10.11.2015 15:30:00,2,0,157,3.43,4194304,1257872,29.99,0,13,54,2,11
1627,10.11.2015 15:35:00,2,0,155,3.38,4194304,1025507,24.45,0,15,54,2,11
1628,10.11.2015 15:40:00,2,0,154,3.36,4194304,888773,21.19,0,13,54,2,11
1629,10.11.2015 15:45:00,2,0,155,3.38,4194304,827117,19.72,0,15,54,2,11
1630,10.11.2015 15:50:00,2,0,155,3.39,4194304,869060,20.72,0,15,54,2,15
1631,10.11.2015 15:55:00,2,0,160,3.49,4194304,947493,22.59,0,16,54,12,46
1632,10.11.2015 16:00:00,2,0,152,3.31,4194304,1070386,25.52,0,12,54,2,11
1633,10.11.2015 16:05:00,2,0,173,3.78,4194304,1014602,24.19,0,17,54,10,23
1634,10.11.2015 16:10:00,2,0,178,3.89,4194304,1006214,23.99,0,17,54,18,33
1635,10.11.2015 16:15:00,2,0,162,3.53,4194304,880384,20.99,0,14,54,13,55
1636,10.11.2015 16:20:00,2,0,159,3.47,4194304,947493,22.59,0,15,54,2,11
1637,10.11.2015 16:25:00,2,0,164,3.57,4194304,972659,23.19,0,16,54,22,26
1638,10.11.2015 16:30:00,2,0,157,3.44,4194304,1249483,29.79,0,13,54,2,11
1639,10.11.2015 16:35:00,2,0,157,3.44,4194304,1031379,24.59,0,16,54,12,45
1640,10.11.2015 16:40:00,2,0,152,3.31,4194304,913939,21.79,0,15,54,2,12
1641,10.11.2015 16:45:00,2,0,176,3.85,4194304,863607,20.59,0,15,54,18,32
1642,10.11.2015 16:50:00,2,0,205,4.47,4194304,1106877,26.39,0,17,54,94,120
1643,10.11.2015 16:55:00,2,0,204,4.45,4194304,1176502,28.05,0,18,54,46,59
1644,10.11.2015 17:00:00,2,0,150,3.28,4194304,1033896,24.65,0,13,54,2,11
1645,10.11.2015 17:05:00,2,0,148,3.22,4194304,804887,19.19,0,16,54,2,11
1646,10.11.2015 17:10:00,2,0,151,3.3,4194304,942041,22.46,0,13,54,2,11
1647,10.11.2015 17:15:00,2,0,156,3.4,4194304,846830,20.19,0,15,54,12,46
1648,10.11.2015 17:20:00,2,0,152,3.32,4194304,961334,22.92,0,15,54,2,11
1649,10.11.2015 17:25:00,2,0,161,3.52,4194304,924844,22.05,0,16,54,194,83
1650,10.11.2015 17:30:00,2,0,161,3.52,4194304,1157208,27.59,0,13,54,11,19
1651,10.11.2015 17:35:00,2,0,156,3.41,4194304,1274649,30.39,0,17,54,12,45
1652,10.11.2015 17:40:00,2,0,150,3.28,4194304,880384,20.99,0,14,54,2,11
1653,10.11.2015 17:45:00,2,0,156,3.4,4194304,835505,19.92,0,15,54,15,47
1654,10.11.2015 17:50:00,2,0,154,3.37,4194304,801951,19.12,0,16,54,43,28
1655,10.11.2015 17:55:00,2,0,165,3.59,4194304,869060,20.72,0,17,54,178,118
1656,10.11.2015 18:00:00,2,0,148,3.24,4194304,1039768,24.79,0,13,54,1,11
1657,10.11.2015 18:05:00,2,0,151,3.31,4194304,1148820,27.39,0,17,54,2,15
1658,10.11.2015 18:10:00,2,0,150,3.27,4194304,1003278,23.92,0,15,54,2,11
1659,10.11.2015 18:15:00,2,0,150,3.28,4194304,930716,22.19,0,14,54,2,11
1660,10.11.2015 18:20:00,2,0,151,3.29,4194304,793562,18.92,0,15,54,3,15
1661,10.11.2015 18:25:00,2,0,161,3.52,4194304,1036832,24.72,0,16,54,12,46
1662,10.11.2015 18:30:00,2,0,158,3.46,4194304,1157208,27.59,0,14,54,2,11
1663,10.11.2015 18:35:00,2,0,151,3.29,4194304,991953,23.65,0,15,54,2,11
1664,10.11.2015 18:40:00,2,0,151,3.3,4194304,869060,20.72,0,15,54,2,11
1665,10.11.2015 18:45:00,2,0,151,3.29,4194304,804887,19.19,0,14,54,2,11
1666,10.11.2015 18:50:00,2,0,154,3.36,4194304,981048,23.39,0,15,54,9,15
1667,10.11.2015 18:55:00,2,0,168,3.68,4194304,964270,22.99,0,17,54,26,61
1668,10.11.2015 19:00:00,2,0,157,3.44,4194304,955882,22.79,0,14,54,101,59
1669,10.11.2015 19:05:00,2,0,159,3.47,4194304,871996,20.79,0,17,54,63,32
1670,10.11.2015 19:10:00,2,0,160,3.49,4194304,939105,22.39,0,14,54,88,37
1671,10.11.2015 19:15:00,2,0,165,3.61,4194304,955882,22.79,0,17,54,47,74
1672,10.11.2015 19:20:00,2,0,153,3.33,4194304,855219,20.39,0,15,54,1,11
1673,10.11.2015 19:25:00,2,0,158,3.45,4194304,905550,21.59,0,14,54,12,46
1674,10.11.2015 19:30:00,2,0,158,3.46,4194304,1115265,26.59,0,13,54,2,11
1675,10.11.2015 19:35:00,2,0,151,3.31,4194304,1081711,25.79,0,15,54,2,11
1676,10.11.2015 19:40:00,2,0,189,4.12,4194304,1204604,28.72,0,16,54,42,34
1677,10.11.2015 19:45:00,2,0,190,4.15,4194304,1154272,27.52,0,16,54,24,32
1678,10.11.2015 19:50:00,2,0,187,4.07,4194304,1095552,26.12,0,16,54,77,35
1679,10.11.2015 19:55:00,2,0,168,3.67,4194304,1142948,27.25,0,17,54,16,23
1680,10.11.2015 20:00:00,2,0,172,3.76,4194304,1059062,25.25,0,15,54,18,29
1681,10.11.2015 20:05:00,2,0,199,4.34,4194304,1159725,27.65,0,20,54,37,45
1682,10.11.2015 20:10:00,2,0,151,3.31,4194304,1042285,24.85,0,14,54,3,11
1683,10.11.2015 20:15:00,2,0,157,3.43,4194304,986500,23.52,0,14,54,12,50
1684,10.11.2015 20:20:00,2,0,152,3.32,4194304,908067,21.65,0,15,54,2,11
1685,10.11.2015 20:25:00,2,0,158,3.44,4194304,947493,22.59,0,16,54,12,46
1686,10.11.2015 20:30:00,2,0,161,3.51,4194304,1165597,27.79,0,13,54,2,15
1687,10.11.2015 20:35:00,2,0,158,3.46,4194304,1165597,27.79,0,16,54,12,46
1688,10.11.2015 20:40:00,2,0,151,3.3,4194304,961334,22.92,0,14,54,2,11
1689,10.11.2015 20:45:00,2,0,154,3.35,4194304,746167,17.79,0,16,54,20,17
1690,10.11.2015 20:50:00,2,0,155,3.38,4194304,908067,21.65,0,15,54,1,11
1691,10.11.2015 20:55:00,2,0,152,3.33,4194304,941621,22.45,0,16,54,2,15
1692,10.11.2015 21:00:00,2,0,151,3.3,4194304,899678,21.45,0,14,54,2,11
1693,10.11.2015 21:05:00,2,0,171,3.72,4194304,871996,20.79,0,16,54,12,45
1694,10.11.2015 21:10:00,2,0,153,3.34,4194304,824181,19.65,0,13,54,2,11
1695,10.11.2015 21:15:00,2,0,171,3.74,4194304,1090100,25.99,0,15,54,58,65
1696,10.11.2015 21:20:00,2,0,173,3.78,4194304,1075839,25.65,4,15,54,69,78
1697,10.11.2015 21:25:00,2,0,303,6.61,4194304,1405931,33.52,0,17,54,18,71
1698,10.11.2015 21:30:00,2,0,162,3.54,4194304,1486881,35.45,0,14,54,2,11
1699,10.11.2015 21:35:00,2,0,152,3.31,4194304,1056545,25.19,0,15,54,2,11
1700,10.11.2015 21:40:00,2,0,153,3.35,4194304,830053,19.79,0,14,54,2,11
1701,10.11.2015 21:45:00,2,0,155,3.38,4194304,743231,17.72,0,15,54,2,11
1702,10.11.2015 21:50:00,2,0,154,3.36,4194304,818728,19.52,0,14,54,2,11
1703,10.11.2015 21:55:00,2,0,159,3.47,4194304,757072,18.05,0,16,54,12,45
1704,10.11.2015 22:00:00,2,0,153,3.34,4194304,852283,20.32,0,13,54,2,11
1705,10.11.2015 22:05:00,2,0,154,3.36,4194304,891290,21.25,0,18,54,28,25
1706,10.11.2015 22:10:00,2,0,152,3.31,4194304,1056545,25.19,0,14,54,2,11
1707,10.11.2015 22:15:00,2,0,152,3.31,4194304,947493,22.59,0,15,54,2,11
1708,10.11.2015 22:20:00,2,0,153,3.34,4194304,855219,20.39,0,14,54,2,11
1709,10.11.2015 22:25:00,2,0,155,3.39,4194304,922327,21.99,0,17,54,2,15
1710,10.11.2015 22:30:00,2,0,206,4.5,4194304,1190763,28.39,0,14,54,21,42
1711,10.11.2015 22:35:00,2,0,181,3.94,4194304,1132043,26.99,0,17,54,30,90
1712,10.11.2015 22:40:00,2,0,157,3.42,4194304,1073322,25.59,0,15,54,2,17
1713,10.11.2015 22:45:00,2,0,158,3.46,4194304,1115265,26.59,0,14,54,12,46
1714,10.11.2015 22:50:00,2,0,153,3.34,4194304,989436,23.59,0,14,54,2,11
1715,10.11.2015 22:55:00,2,0,162,3.54,4194304,913939,21.79,0,16,54,12,46
1716,10.11.2015 23:00:00,2,0,152,3.32,4194304,846830,20.19,0,13,54,2,11
1717,10.11.2015 23:05:00,2,0,160,3.5,4194304,1011666,24.12,0,15,54,12,46
1718,10.11.2015 23:10:00,2,0,156,3.4,4194304,981048,23.39,0,15,54,31,26
1719,10.11.2015 23:15:00,2,0,155,3.39,4194304,983564,23.45,0,14,54,26,21
1720,10.11.2015 23:20:00,2,0,152,3.31,4194304,902614,21.52,0,14,54,2,11
1721,10.11.2015 23:25:00,2,0,154,3.36,4194304,941621,22.45,0,16,54,2,11
1722,10.11.2015 23:30:00,2,0,161,3.51,4194304,1117782,26.65,0,14,54,2,11
1723,10.11.2015 23:35:00,2,0,168,3.67,4194304,1123654,26.79,0,15,54,78,65
1724,10.11.2015 23:40:00,2,0,157,3.44,4194304,978112,23.32,0,14,54,54,32
1725,10.11.2015 23:45:00,2,0,180,3.93,4194304,936169,22.32,0,15,54,279,136
1726,10.11.2015 23:50:00,2,0,152,3.33,4194304,939105,22.39,0,14,54,2,11
1727,10.11.2015 23:55:00,2,0,154,3.35,4194304,1006214,23.99,0,18,54,2,11
1728,11.11.2015 00:00:00,2,0,153,3.35,4194304,966787,23.05,0,14,54,2,11
1729,11.11.2015 00:05:00,2,0,152,3.32,4194304,1039768,24.79,0,17,54,21,50
1730,11.11.2015 00:10:00,2,0,148,3.23,4194304,891290,21.25,0,17,54,11,16
1731,11.11.2015 00:15:00,2,0,157,3.43,4194304,1006214,23.99,0,73,54,3,47
1732,11.11.2015 00:20:00,2,0,149,3.24,4194304,1224317,29.19,0,14,54,2,11
1733,11.11.2015 00:25:00,2,0,157,3.44,4194304,1042285,24.85,0,17,54,12,46
1734,11.11.2015 00:30:00,2,0,157,3.42,4194304,1120718,26.72,0,13,54,2,11
1735,11.11.2015 00:35:00,2,0,159,3.48,4194304,1053609,25.12,0,15,54,12,46
1736,11.11.2015 00:40:00,2,0,151,3.29,4194304,785174,18.72,0,14,54,2,11
1737,11.11.2015 00:45:00,2,0,158,3.45,4194304,913939,21.79,0,15,54,12,46
1738,11.11.2015 00:50:00,2,0,152,3.32,4194304,1003278,23.92,0,14,54,2,11
1739,11.11.2015 00:55:00,2,0,153,3.33,4194304,880384,20.99,0,16,54,2,11
1740,11.11.2015 01:00:00,2,0,152,3.33,4194304,922327,21.99,0,13,54,2,11
1741,11.11.2015 01:05:00,2,0,155,3.39,4194304,1073322,25.59,0,17,54,162,19
1742,11.11.2015 01:10:00,2,0,144,3.15,4194304,922327,21.99,0,14,54,2,11
1743,11.11.2015 01:15:00,2,0,144,3.16,4194304,981048,23.39,0,14,54,2,11
1744,11.11.2015 01:20:00,2,0,145,3.17,4194304,880384,20.99,0,14,54,2,11
1745,11.11.2015 01:25:00,2,0,141,3.08,4194304,989436,23.59,0,15,54,12,46
1746,11.11.2015 01:30:00,2,0,147,3.22,4194304,1148820,27.39,0,13,54,2,11
1747,11.11.2015 01:35:00,2,0,136,2.97,4194304,1022991,24.39,0,15,54,2,11
1748,11.11.2015 01:40:00,2,0,150,3.27,4194304,838441,19.99,0,13,54,2,11
1749,11.11.2015 01:45:00,2,0,157,3.44,4194304,1020055,24.32,0,14,54,12,46
1750,11.11.2015 01:50:00,2,0,155,3.38,4194304,952946,22.72,0,14,54,2,11
1751,11.11.2015 01:55:00,2,0,151,3.31,4194304,885837,21.12,0,16,54,2,11
1752,11.11.2015 02:00:00,2,0,151,3.29,4194304,782238,18.65,0,13,54,2,11
1753,11.11.2015 02:05:00,2,0,157,3.42,4194304,832569,19.85,0,17,54,12,46
1754,11.11.2015 02:10:00,2,0,150,3.27,4194304,891290,21.25,0,15,54,2,11
1755,11.11.2015 02:15:00,2,0,153,3.34,4194304,952946,22.72,0,14,54,2,11
1756,11.11.2015 02:20:00,2,0,152,3.33,4194304,913939,21.79,0,14,54,2,11
1757,11.11.2015 02:25:00,2,0,157,3.43,4194304,958398,22.85,0,16,54,12,46
1758,11.11.2015 02:30:00,2,0,160,3.5,4194304,1126171,26.85,0,14,54,2,11
1759,11.11.2015 02:35:00,2,0,150,3.28,4194304,933233,22.25,0,15,54,2,11
1760,11.11.2015 02:40:00,2,0,159,3.46,4194304,939105,22.39,0,15,54,11,16
1761,11.11.2015 02:45:00,2,0,170,3.72,4194304,1132043,26.99,0,15,54,22,55
1762,11.11.2015 02:50:00,2,0,150,3.27,4194304,1022991,24.39,0,14,54,2,11
1763,11.11.2015 02:55:00,2,0,156,3.4,4194304,927780,22.12,0,16,54,12,45
1764,11.11.2015 03:00:00,2,0,151,3.3,4194304,955882,22.79,0,14,54,2,11
1765,11.11.2015 03:05:00,2,0,153,3.34,4194304,905550,21.59,0,16,54,2,11
1766,11.11.2015 03:10:00,2,0,154,3.36,4194304,779721,18.59,0,14,54,2,11
1767,11.11.2015 03:15:00,2,0,157,3.43,4194304,902614,21.52,0,15,54,12,46
1768,11.11.2015 03:20:00,2,0,152,3.31,4194304,863607,20.59,0,16,54,3,12
1769,11.11.2015 03:25:00,2,0,156,3.41,4194304,1036832,24.72,0,15,54,12,45
1770,11.11.2015 03:30:00,2,0,159,3.48,4194304,1064934,25.39,0,13,54,2,11
1771,11.11.2015 03:35:00,2,0,156,3.4,4194304,1048157,24.99,0,17,54,12,46
1772,11.11.2015 03:40:00,2,0,149,3.26,4194304,964270,22.99,0,15,54,2,11
1773,11.11.2015 03:45:00,2,0,157,3.42,4194304,905550,21.59,0,15,54,12,46
1774,11.11.2015 03:50:00,2,0,151,3.3,4194304,913939,21.79,0,14,54,2,11
1775,11.11.2015 03:55:00,2,0,157,3.43,4194304,1056545,25.19,0,16,54,12,45
1776,11.11.2015 04:00:00,2,0,151,3.3,4194304,1006214,23.99,0,14,54,2,11
1777,11.11.2015 04:05:00,2,0,163,3.56,4194304,1132043,26.99,0,48,54,12,46
1778,11.11.2015 04:10:00,2,0,145,3.18,4194304,1073322,25.59,0,14,54,2,11
1779,11.11.2015 04:15:00,2,0,156,3.41,4194304,972659,23.19,0,14,54,12,46
1780,11.11.2015 04:20:00,2,0,152,3.31,4194304,955882,22.79,0,15,54,2,11
1781,11.11.2015 04:25:00,2,0,151,3.31,4194304,1056545,25.19,0,16,54,12,45
1782,11.11.2015 04:30:00,2,0,161,3.52,4194304,1137495,27.12,0,14,54,2,11
1783,11.11.2015 04:35:00,2,0,156,3.41,4194304,1011666,24.12,0,16,54,12,46
1784,11.11.2015 04:40:00,2,0,150,3.28,4194304,894226,21.32,0,15,54,2,11
1785,11.11.2015 04:45:00,2,0,151,3.3,4194304,880384,20.99,0,15,54,2,11
1786,11.11.2015 04:50:00,2,0,149,3.26,4194304,983564,23.45,0,14,54,2,11
1787,11.11.2015 04:55:00,2,0,153,3.34,4194304,919391,21.92,0,16,54,2,11
1788,11.11.2015 05:00:00,2,0,152,3.33,4194304,991953,23.65,0,12,54,2,11
1789,11.11.2015 05:05:00,2,0,160,3.49,4194304,969723,23.12,0,20,54,12,46
1790,11.11.2015 05:10:00,2,0,151,3.3,4194304,885837,21.12,0,14,54,2,11
1791,11.11.2015 05:15:00,2,0,160,3.49,4194304,924844,22.05,0,15,54,12,46
1792,11.11.2015 05:20:00,2,0,153,3.34,4194304,885837,21.12,0,14,54,2,11
1793,11.11.2015 05:25:00,2,0,157,3.43,4194304,888773,21.19,0,16,54,12,46
1794,11.11.2015 05:30:00,2,0,162,3.55,4194304,1061998,25.32,0,13,54,13,20
1795,11.11.2015 05:35:00,2,0,150,3.27,4194304,969723,23.12,0,15,54,2,11
1796,11.11.2015 05:40:00,2,0,149,3.26,4194304,941621,22.45,0,15,54,2,11
1797,11.11.2015 05:45:00,2,0,156,3.41,4194304,902614,21.52,0,16,54,12,46
1798,11.11.2015 05:50:00,2,0,150,3.27,4194304,913939,21.79,0,14,54,2,11
1799,11.11.2015 05:55:00,2,0,152,3.32,4194304,913939,21.79,0,16,54,2,11
1800,11.11.2015 06:00:00,2,0,152,3.32,4194304,871996,20.79,0,13,54,2,11
1801,11.11.2015 06:05:00,2,0,151,3.3,4194304,885837,21.12,0,16,54,2,22
1802,11.11.2015 06:10:00,2,0,150,3.27,4194304,1014602,24.19,0,15,54,2,11
1803,11.11.2015 06:15:00,2,0,155,3.39,4194304,838441,19.99,0,15,54,12,46
1804,11.11.2015 06:20:00,2,0,154,3.37,4194304,981048,23.39,0,15,54,2,15
1805,11.11.2015 06:25:00,2,0,159,3.47,4194304,913939,21.79,0,16,54,12,46
1806,11.11.2015 06:30:00,2,0,157,3.43,4194304,1103941,26.32,0,15,54,1,11
1807,11.11.2015 06:35:00,2,0,151,3.3,4194304,1098488,26.19,0,16,54,2,11
1808,11.11.2015 06:40:00,2,0,150,3.27,4194304,905550,21.59,0,15,54,2,11
1809,11.11.2015 06:45:00,2,0,156,3.4,4194304,871996,20.79,0,16,54,12,46
1810,11.11.2015 06:50:00,2,0,155,3.38,4194304,813276,19.39,0,14,54,1,11
1811,11.11.2015 06:55:00,2,0,152,3.32,4194304,972659,23.19,0,16,54,2,11
1812,11.11.2015 07:00:00,2,0,151,3.3,4194304,941621,22.45,0,13,54,2,11
1813,11.11.2015 07:05:00,2,0,150,3.28,4194304,950010,22.65,0,16,54,2,11
1814,11.11.2015 07:10:00,2,0,149,3.26,4194304,964270,22.99,0,15,54,2,11
1815,11.11.2015 07:15:00,2,0,164,3.59,4194304,1042285,24.85,0,16,54,21,59
1816,11.11.2015 07:20:00,2,0,159,3.47,4194304,1017538,24.26,0,15,54,146,76
1817,11.11.2015 07:25:00,2,0,155,3.39,4194304,989436,23.59,0,16,54,22,50
1818,11.11.2015 07:30:00,2,0,161,3.52,4194304,1199152,28.59,0,14,54,2,11
1819,11.11.2015 07:35:00,2,0,150,3.27,4194304,1168114,27.85,0,15,54,2,11
1820,11.11.2015 07:40:00,2,0,149,3.27,4194304,1011666,24.12,0,14,54,2,11
1821,11.11.2015 07:45:00,2,0,171,3.73,4194304,877448,20.92,0,16,54,55,58
1822,11.11.2015 07:50:00,2,0,151,3.29,4194304,897162,21.39,0,15,54,2,11
1823,11.11.2015 07:55:00,2,0,155,3.37,4194304,947493,22.59,0,15,54,2,11
1824,11.11.2015 08:00:00,2,0,155,3.37,4194304,913939,21.79,0,13,54,6,16
1825,11.11.2015 08:05:00,2,0,158,3.45,4194304,1081711,25.79,0,17,54,12,53
1826,11.11.2015 08:10:00,2,0,150,3.28,4194304,939105,22.39,0,14,54,2,11
1827,11.11.2015 08:15:00,2,0,161,3.51,4194304,888773,21.19,0,15,54,14,51
1828,11.11.2015 08:20:00,2,0,154,3.36,4194304,905550,21.59,0,16,54,2,12
1829,11.11.2015 08:25:00,2,0,162,3.54,4194304,1031379,24.59,0,17,54,10,22
1830,11.11.2015 08:30:00,2,0,199,4.34,4194304,1358535,32.39,0,13,54,32,39
1831,11.11.2015 08:35:00,2,0,184,4.02,4194304,1417255,33.79,0,18,54,38,72
1832,11.11.2015 08:40:00,2,0,151,3.29,4194304,958398,22.85,0,14,54,2,14
1833,11.11.2015 08:45:00,2,0,156,3.4,4194304,863607,20.59,0,15,54,12,46
1834,11.11.2015 08:50:00,2,0,151,3.29,4194304,916455,21.85,0,15,54,2,11
1835,11.11.2015 08:55:00,2,0,168,3.67,4194304,924844,22.05,0,15,54,45,29
1836,11.11.2015 09:00:00,2,0,151,3.31,4194304,913939,21.79,0,14,54,2,21
1837,11.11.2015 09:05:00,2,0,157,3.43,4194304,994889,23.72,0,17,54,16,47
1838,11.11.2015 09:10:00,2,0,149,3.27,4194304,922327,21.99,0,14,54,2,11
1839,11.11.2015 09:15:00,2,0,162,3.54,4194304,897162,21.39,0,16,54,85,77
1840,11.11.2015 09:20:00,2,0,152,3.31,4194304,1014602,24.19,0,15,54,2,15
1841,11.11.2015 09:25:00,2,0,157,3.43,4194304,983564,23.45,0,16,54,12,46
1842,11.11.2015 09:30:00,2,0,177,3.86,4194304,1221381,29.12,0,14,54,35,33
1843,11.11.2015 09:35:00,2,0,153,3.35,4194304,1084228,25.85,0,16,54,82,50
1844,11.11.2015 09:40:00,2,0,150,3.28,4194304,908067,21.65,0,14,54,2,11
1845,11.11.2015 09:45:00,2,0,156,3.4,4194304,885837,21.12,0,15,54,12,46
1846,11.11.2015 09:50:00,2,0,182,3.99,4194304,936169,22.32,0,17,54,103,36
1847,11.11.2015 09:55:00,2,0,155,3.39,4194304,933233,22.25,0,16,54,16,13
1848,11.11.2015 10:00:00,2,0,171,3.73,4194304,852283,20.32,0,14,54,14,29
1849,11.11.2015 10:05:00,2,0,193,4.2,4194304,1081711,25.79,0,18,54,40,78
1850,11.11.2015 10:10:00,2,0,174,3.81,4194304,1145884,27.32,0,16,54,22,30
1851,11.11.2015 10:15:00,2,0,155,3.38,4194304,899678,21.45,0,16,54,12,46
1852,11.11.2015 10:20:00,2,0,151,3.3,4194304,863607,20.59,0,14,54,2,11
1853,11.11.2015 10:25:00,2,0,158,3.45,4194304,1014602,24.19,0,17,54,12,50
1854,11.11.2015 10:30:00,2,0,158,3.45,4194304,1190763,28.39,0,13,54,2,21
1855,11.11.2015 10:35:00,2,0,151,3.3,4194304,1132043,26.99,0,15,54,2,11
1856,11.11.2015 10:40:00,2,0,152,3.31,4194304,796498,18.99,0,14,54,2,11
